time_diff,time_sec
-474.0,67816.0
-33.0,34152.0
598.0,96.0
-35.0,66631.0
-235.0,58615.0
587.0,62671.0
-43.0,85879.0
-587.0,69497.0
117.0,66479.0
-117.0,50006.0
-384.0,64022.0
99.0,66479.0
-53.0,66631.0
2.0,80893.0
-325.0,78234.0
500.0,53790.0
95.0,75659.0
-103.0,72294.0
193.0,65493.0
-6.0,45339.0
-248.0,56228.0
129.0,59683.0
-271.0,40066.0
-252.0,40047.0
-563.0,62287.0
-35.0,66587.0
-334.0,62058.0
-229.0,48413.0
532.0,53569.0
481.0,53569.0
-427.0,40840.0
337.0,41039.0
-126.0,63893.0
-516.0,54471.0
-368.0,64135.0
162.0,71309.0
-561.0,65296.0
90.0,80254.0
-169.0,57676.0
-153.0,57676.0
126.0,47953.0
-361.0,40407.0
244.0,40407.0
145.0,69914.0
115.0,49506.0
-98.0,55968.0
122.0,55152.0
-262.0,49506.0
515.0,46108.0
-102.0,78087.0
-341.0,39747.0
-274.0,39747.0
-202.0,76883.0
377.0,83022.0
467.0,44952.0
-85.0,78087.0
162.0,83730.0
240.0,54465.0
-273.0,56947.0
119.0,52073.0
578.0,50209.0
84.0,73542.0
87.0,52589.0
4.0,85922.0
-218.0,84037.0
-140.0,80161.0
-455.0,50209.0
-309.0,74032.0
-191.0,27605.0
-252.0,30927.0
463.0,59041.0
200.0,44907.0
-147.0,43055.0
49.0,50071.0
266.0,69028.0
340.0,43055.0
76.0,37305.0
-209.0,32016.0
-135.0,57908.0
191.0,58801.0
43.0,42450.0
358.0,46820.0
142.0,65789.0
497.0,59041.0
446.0,63603.0
201.0,65134.0
239.0,58801.0
51.0,69243.0
-244.0,23326.0
309.0,55672.0
-461.0,57944.0
-554.0,58641.0
-509.0,83278.0
287.0,24085.0
217.0,58801.0
432.0,59041.0
27.0,55672.0
44.0,39076.0
49.0,84425.0
26.0,2649.0
313.0,46223.0
363.0,75588.0
69.0,2606.0
-17.0,53696.0
151.0,2524.0
-275.0,85009.0
-577.0,54061.0
52.0,74022.0
-1.0,75734.0
355.0,8023.0
-321.0,85055.0
-85.0,52750.0
125.0,81801.0
-195.0,8573.0
48.0,608.0
318.0,73116.0
91.0,44935.0
87.0,73651.0
369.0,41440.0
-107.0,56421.0
132.0,49640.0
47.0,72521.0
351.0,49720.0
-439.0,56042.0
-261.0,45886.0
-281.0,59639.0
-382.0,50439.0
246.0,49526.0
229.0,58404.0
115.0,76370.0
405.0,49869.0
-94.0,56421.0
85.0,52606.0
-223.0,65699.0
196.0,43163.0
160.0,71403.0
136.0,60918.0
268.0,59157.0
480.0,58943.0
274.0,41952.0
-119.0,55925.0
-512.0,41952.0
409.0,63812.0
172.0,65860.0
-133.0,45409.0
-167.0,52461.0
193.0,67177.0
-236.0,49038.0
-54.0,81255.0
444.0,80080.0
-407.0,85701.0
-14.0,81215.0
-405.0,81111.0
-96.0,49691.0
-587.0,82013.0
-436.0,85701.0
-386.0,78920.0
98.0,77284.0
-76.0,50145.0
-122.0,49691.0
-295.0,81131.0
-96.0,75090.0
572.0,42069.0
-241.0,81131.0
225.0,83358.0
124.0,73197.0
46.0,68994.0
-315.0,39467.0
462.0,22821.0
550.0,18762.0
579.0,22821.0
-398.0,36816.0
220.0,37016.0
-168.0,43265.0
225.0,52286.0
-310.0,53081.0
282.0,48825.0
-433.0,2214.0
-150.0,53081.0
-220.0,74943.0
102.0,52286.0
76.0,56528.0
-121.0,27217.0
75.0,55419.0
-312.0,53623.0
-339.0,49106.0
-420.0,2214.0
-157.0,76573.0
-182.0,74943.0
-446.0,22898.0
-529.0,22898.0
-137.0,33163.0
-246.0,32219.0
-261.0,32219.0
-278.0,54660.0
-232.0,54660.0
44.0,32219.0
-117.0,33163.0
76.0,32219.0
46.0,28681.0
96.0,53688.0
-170.0,28681.0
-130.0,47993.0
465.0,35435.0
-56.0,53688.0
86.0,30678.0
-132.0,42684.0
-78.0,68734.0
-63.0,60437.0
40.0,64110.0
-16.0,64166.0
521.0,38650.0
165.0,50181.0
-186.0,35638.0
-348.0,42053.0
34.0,42053.0
23.0,64233.0
239.0,55090.0
-177.0,34949.0
19.0,64486.0
-95.0,64486.0
-124.0,64462.0
23.0,64462.0
-440.0,66367.0
-365.0,64462.0
-163.0,64486.0
77.0,24495.0
487.0,35701.0
122.0,24495.0
-542.0,35060.0
-296.0,17620.0
-579.0,35060.0
212.0,47765.0
-528.0,37013.0
498.0,47765.0
-396.0,43271.0
458.0,37013.0
-14.0,85085.0
-147.0,65636.0
147.0,46867.0
580.0,57316.0
476.0,75387.0
173.0,81262.0
546.0,40248.0
87.0,51972.0
-294.0,32581.0
-365.0,64315.0
-169.0,32486.0
-264.0,32581.0
-199.0,32486.0
354.0,46080.0
436.0,46080.0
-189.0,62479.0
149.0,330.0
-228.0,78597.0
-72.0,72165.0
52.0,72814.0
119.0,59162.0
-373.0,65693.0
-106.0,65778.0
-156.0,56620.0
363.0,53753.0
-264.0,55471.0
-342.0,73323.0
-370.0,68793.0
265.0,50751.0
-493.0,46920.0
-502.0,56371.0
20.0,69392.0
-423.0,66935.0
-536.0,56371.0
149.0,48026.0
363.0,53958.0
-530.0,70594.0
-367.0,49651.0
204.0,48736.0
556.0,54024.0
557.0,57116.0
101.0,56277.0
189.0,48639.0
306.0,57045.0
155.0,57592.0
233.0,52165.0
-585.0,47433.0
131.0,39836.0
54.0,52078.0
549.0,55759.0
307.0,51477.0
-282.0,47433.0
402.0,52352.0
207.0,60955.0
253.0,48639.0
-27.0,54167.0
423.0,73805.0
379.0,55759.0
106.0,66724.0
315.0,57101.0
501.0,53737.0
521.0,57116.0
60.0,63757.0
431.0,57116.0
-481.0,47433.0
-385.0,72199.0
-320.0,72199.0
56.0,52007.0
248.0,57707.0
148.0,55647.0
313.0,53156.0
0.0,60098.0
478.0,55759.0
-105.0,45145.0
-507.0,60632.0
95.0,72199.0
505.0,49017.0
-36.0,33737.0
425.0,49018.0
-183.0,71053.0
61.0,34065.0
-324.0,33491.0
-346.0,33491.0
-101.0,62351.0
-317.0,71053.0
191.0,34065.0
-148.0,43858.0
-163.0,43858.0
-167.0,67356.0
259.0,62400.0
-204.0,44529.0
271.0,54393.0
305.0,57295.0
39.0,34244.0
12.0,79171.0
476.0,73322.0
207.0,54393.0
-80.0,34077.0
-27.0,41099.0
87.0,34244.0
89.0,81722.0
538.0,73260.0
581.0,69970.0
323.0,81737.0
268.0,57295.0
280.0,36401.0
-120.0,25702.0
346.0,36401.0
19.0,48373.0
217.0,36401.0
550.0,36401.0
454.0,62993.0
189.0,52209.0
211.0,52209.0
269.0,63083.0
45.0,75094.0
-404.0,75094.0
-596.0,42085.0
304.0,52019.0
-402.0,68716.0
-353.0,68716.0
-461.0,68716.0
-488.0,72726.0
46.0,54513.0
-224.0,44463.0
-262.0,58178.0
-158.0,44463.0
60.0,72726.0
6.0,67568.0
63.0,73374.0
-32.0,67001.0
42.0,53962.0
49.0,67584.0
-349.0,54037.0
-70.0,46947.0
-22.0,57304.0
72.0,53449.0
-317.0,54037.0
-46.0,46947.0
-31.0,46601.0
551.0,67187.0
-172.0,45214.0
-108.0,46678.0
512.0,67187.0
97.0,40214.0
331.0,63121.0
-15.0,67169.0
174.0,63121.0
542.0,67169.0
228.0,63121.0
-303.0,74624.0
553.0,26913.0
-192.0,26913.0
-315.0,16377.0
-108.0,27834.0
164.0,57591.0
175.0,68925.0
110.0,62590.0
212.0,57591.0
66.0,68925.0
138.0,31384.0
279.0,61895.0
-233.0,68297.0
199.0,76627.0
207.0,61895.0
120.0,66219.0
322.0,76210.0
248.0,42380.0
-91.0,62146.0
591.0,59506.0
189.0,76210.0
-78.0,71073.0
-62.0,71927.0
46.0,80916.0
163.0,80227.0
123.0,61185.0
563.0,54054.0
259.0,52367.0
57.0,52331.0
313.0,52367.0
30.0,79450.0
-132.0,55441.0
-137.0,66114.0
-37.0,44929.0
113.0,70023.0
-200.0,72225.0
-157.0,66114.0
320.0,214.0
529.0,55441.0
95.0,35110.0
239.0,44245.0
-113.0,66070.0
-285.0,72225.0
-285.0,48062.0
-93.0,66070.0
282.0,61526.0
-267.0,70958.0
117.0,56262.0
-252.0,48062.0
208.0,64896.0
130.0,49007.0
-15.0,70871.0
-548.0,29817.0
-581.0,29850.0
-172.0,68676.0
36.0,36502.0
-208.0,56269.0
-587.0,29817.0
-121.0,84718.0
-561.0,29817.0
199.0,49675.0
-334.0,68676.0
159.0,80835.0
-551.0,65836.0
464.0,71125.0
-64.0,63160.0
-269.0,56269.0
-64.0,67527.0
401.0,49830.0
-101.0,67527.0
-594.0,29850.0
-112.0,63160.0
-277.0,36837.0
-486.0,40640.0
-166.0,40350.0
-325.0,39039.0
-196.0,40350.0
47.0,57875.0
-456.0,40640.0
-84.0,57875.0
-172.0,57875.0
-508.0,57875.0
217.0,73815.0
-126.0,73815.0
175.0,73815.0
7.0,73815.0
408.0,73815.0
106.0,73815.0
-43.0,68388.0
69.0,68388.0
-56.0,68388.0
312.0,71707.0
146.0,57330.0
46.0,66697.0
128.0,72970.0
202.0,53376.0
79.0,63073.0
28.0,66697.0
337.0,72831.0
378.0,66678.0
316.0,66740.0
223.0,72831.0
-277.0,42043.0
-138.0,36351.0
-90.0,45036.0
-50.0,44996.0
-261.0,58737.0
-309.0,58785.0
469.0,59469.0
-235.0,36351.0
129.0,77754.0
-179.0,36664.0
417.0,47846.0
131.0,47846.0
-495.0,43370.0
-172.0,78055.0
-63.0,48040.0
536.0,42377.0
572.0,43442.0
-180.0,38894.0
349.0,37122.0
-567.0,43442.0
223.0,48040.0
81.0,64861.0
-406.0,48692.0
-252.0,58674.0
415.0,66458.0
324.0,74719.0
-43.0,69705.0
-34.0,46270.0
-304.0,58674.0
132.0,38588.0
-20.0,46270.0
137.0,42438.0
163.0,66502.0
371.0,66502.0
-324.0,57951.0
158.0,45905.0
-212.0,50173.0
11.0,49950.0
207.0,66458.0
72.0,43267.0
32.0,62639.0
-429.0,48692.0
-21.0,68918.0
-152.0,34178.0
-6.0,57833.0
173.0,57863.0
413.0,34178.0
178.0,48896.0
14.0,37319.0
484.0,38286.0
31.0,37319.0
-137.0,59582.0
33.0,31082.0
247.0,39118.0
-454.0,38865.0
110.0,31610.0
-171.0,46800.0
123.0,31095.0
159.0,66528.0
-90.0,31421.0
-389.0,31689.0
148.0,34346.0
284.0,66528.0
97.0,31984.0
-103.0,41144.0
-185.0,33111.0
-187.0,46800.0
-486.0,34618.0
-70.0,34178.0
90.0,54812.0
-437.0,50209.0
-51.0,78146.0
23.0,33107.0
-78.0,78146.0
-152.0,34812.0
-85.0,59582.0
441.0,63027.0
76.0,46625.0
-31.0,72934.0
102.0,52358.0
75.0,66480.0
-185.0,23945.0
-85.0,51170.0
26.0,77583.0
388.0,82327.0
-320.0,33613.0
-200.0,40388.0
33.0,59674.0
-245.0,51170.0
191.0,60040.0
-570.0,76337.0
199.0,57909.0
152.0,39024.0
236.0,39024.0
-194.0,85283.0
24.0,79211.0
238.0,57870.0
-128.0,19321.0
136.0,42671.0
-406.0,64877.0
303.0,79341.0
51.0,79341.0
-29.0,19321.0
-576.0,76596.0
463.0,54625.0
435.0,54625.0
440.0,66351.0
-591.0,65370.0
-203.0,50623.0
288.0,49199.0
160.0,64619.0
-393.0,49425.0
-302.0,50709.0
143.0,50667.0
-68.0,50667.0
-312.0,47665.0
66.0,49470.0
-324.0,50709.0
-232.0,85455.0
160.0,63409.0
-412.0,72184.0
-277.0,83148.0
-329.0,83148.0
12.0,68298.0
-62.0,46962.0
-69.0,49237.0
157.0,85061.0
21.0,81285.0
-35.0,49237.0
-6.0,61053.0
0.0,81285.0
284.0,2617.0
37.0,47833.0
-17.0,59335.0
113.0,81181.0
74.0,67552.0
127.0,76494.0
145.0,85061.0
-379.0,72184.0
-217.0,85455.0
389.0,73235.0
-7.0,76743.0
-92.0,64154.0
148.0,61655.0
577.0,67654.0
31.0,69318.0
-525.0,62673.0
-419.0,61655.0
37.0,83175.0
-26.0,76743.0
348.0,51287.0
-483.0,52310.0
-240.0,62043.0
66.0,51908.0
161.0,40466.0
-473.0,67879.0
177.0,1590.0
-30.0,57806.0
-112.0,64154.0
-555.0,62703.0
-14.0,69363.0
-518.0,76277.0
493.0,61655.0
61.0,66052.0
105.0,62043.0
-41.0,75034.0
-66.0,75034.0
-57.0,50245.0
267.0,57706.0
335.0,79852.0
302.0,79852.0
381.0,79852.0
282.0,79852.0
318.0,79852.0
65.0,68719.0
-545.0,65094.0
103.0,65094.0
-94.0,60326.0
-90.0,42678.0
185.0,51477.0
-12.0,59149.0
-116.0,55331.0
190.0,76491.0
92.0,76491.0
453.0,49696.0
-53.0,59149.0
284.0,43878.0
232.0,43878.0
248.0,43878.0
180.0,43878.0
21.0,61467.0
81.0,52560.0
67.0,43402.0
83.0,79238.0
321.0,58430.0
151.0,73978.0
-164.0,44984.0
326.0,55308.0
-378.0,62786.0
-295.0,74132.0
-302.0,70208.0
-79.0,49108.0
545.0,46025.0
-338.0,50420.0
-30.0,45195.0
-397.0,38764.0
570.0,44762.0
-386.0,68859.0
-202.0,38660.0
-190.0,75188.0
-446.0,69410.0
-271.0,38660.0
555.0,44762.0
-78.0,45195.0
480.0,68859.0
-364.0,62786.0
-59.0,44984.0
-123.0,63993.0
-416.0,58556.0
303.0,41422.0
40.0,33932.0
419.0,57544.0
45.0,78955.0
-508.0,61243.0
-390.0,76432.0
396.0,63614.0
73.0,72990.0
82.0,64515.0
-133.0,55657.0
100.0,60801.0
-82.0,74875.0
34.0,55657.0
-80.0,77786.0
-164.0,77786.0
-60.0,77786.0
-198.0,77786.0
-182.0,77786.0
-136.0,74851.0
-409.0,60569.0
200.0,40231.0
-172.0,33714.0
-72.0,70200.0
568.0,37835.0
-505.0,74860.0
-96.0,70200.0
341.0,49933.0
-159.0,71293.0
-100.0,71399.0
235.0,71399.0
-248.0,66287.0
402.0,66287.0
-535.0,65685.0
148.0,74569.0
491.0,45519.0
295.0,45519.0
-2.0,47859.0
-404.0,61716.0
-36.0,68754.0
-53.0,68754.0
-581.0,38758.0
-26.0,71570.0
534.0,74184.0
82.0,56578.0
494.0,74184.0
-257.0,56578.0
398.0,76307.0
-341.0,35155.0
182.0,39725.0
381.0,45100.0
331.0,57478.0
-305.0,35155.0
397.0,55754.0
557.0,82662.0
204.0,63381.0
-462.0,63381.0
-540.0,85112.0
34.0,78002.0
66.0,11.0
42.0,83866.0
94.0,78873.0
-504.0,63381.0
60.0,60870.0
26.0,65539.0
435.0,48811.0
-159.0,6394.0
-361.0,48811.0
-130.0,35471.0
-142.0,6394.0
-125.0,27503.0
-376.0,48811.0
-5.0,46990.0
-17.0,46990.0
-481.0,77052.0
89.0,75760.0
293.0,77314.0
-305.0,55748.0
67.0,53046.0
112.0,44642.0
87.0,78372.0
89.0,53046.0
478.0,79699.0
63.0,83059.0
45.0,77523.0
94.0,72671.0
23.0,83099.0
-109.0,13433.0
434.0,79699.0
202.0,68513.0
-75.0,46805.0
90.0,44359.0
274.0,51494.0
-119.0,53138.0
-50.0,51132.0
70.0,44359.0
145.0,77601.0
-53.0,44482.0
4.0,68766.0
-49.0,54791.0
-33.0,44482.0
96.0,76497.0
22.0,68766.0
78.0,70703.0
-183.0,65982.0
-387.0,70703.0
-559.0,70703.0
534.0,70557.0
-43.0,51458.0
26.0,70703.0
-105.0,60957.0
-204.0,54099.0
-12.0,47550.0
-118.0,47550.0
27.0,38548.0
-470.0,60957.0
-75.0,47613.0
-181.0,47613.0
394.0,46321.0
-1.0,63445.0
-153.0,56151.0
338.0,46321.0
175.0,62359.0
124.0,57431.0
-316.0,60319.0
-34.0,56923.0
-134.0,44470.0
406.0,46064.0
563.0,61983.0
174.0,73386.0
181.0,46289.0
457.0,46013.0
176.0,60232.0
-171.0,42828.0
-281.0,42828.0
-99.0,31269.0
-76.0,31269.0
-150.0,42828.0
-317.0,42828.0
-234.0,42828.0
-49.0,31269.0
-105.0,42828.0
-500.0,78698.0
-523.0,78698.0
69.0,40008.0
280.0,71764.0
30.0,47146.0
276.0,41870.0
-136.0,62885.0
-129.0,83816.0
312.0,78452.0
-246.0,78452.0
313.0,41870.0
217.0,46959.0
-239.0,57338.0
-218.0,78452.0
125.0,70581.0
-517.0,53843.0
191.0,55940.0
584.0,43329.0
550.0,50800.0
12.0,64897.0
-26.0,68027.0
-22.0,49938.0
-5.0,40050.0
325.0,69545.0
59.0,74669.0
-186.0,68899.0
361.0,77212.0
475.0,73140.0
-512.0,70286.0
158.0,58560.0
-240.0,70129.0
-266.0,54550.0
-362.0,54325.0
-454.0,54417.0
81.0,33220.0
-65.0,35722.0
-375.0,54417.0
-283.0,54325.0
-338.0,46642.0
268.0,44615.0
-367.0,50535.0
586.0,43255.0
445.0,47776.0
134.0,39817.0
175.0,47615.0
455.0,48274.0
200.0,47931.0
182.0,48987.0
-106.0,52571.0
272.0,49492.0
158.0,61636.0
482.0,58106.0
-248.0,36300.0
-487.0,61204.0
149.0,39645.0
-533.0,61192.0
-243.0,61414.0
-527.0,52518.0
-502.0,61192.0
423.0,53555.0
158.0,53555.0
80.0,53555.0
90.0,66409.0
261.0,66409.0
-184.0,60321.0
157.0,66409.0
-232.0,58692.0
-27.0,61945.0
-68.0,36504.0
-465.0,48098.0
217.0,60757.0
-31.0,48210.0
376.0,53091.0
-557.0,48253.0
-9.0,47216.0
-499.0,48751.0
456.0,35260.0
-528.0,48098.0
491.0,35260.0
-43.0,47663.0
-4.0,62842.0
-138.0,51115.0
-531.0,47441.0
-14.0,48615.0
3.0,38550.0
20.0,38550.0
-392.0,43170.0
-361.0,59533.0
-314.0,59533.0
180.0,37562.0
-388.0,56505.0
-296.0,56505.0
-92.0,43967.0
411.0,48692.0
-554.0,50278.0
-429.0,48692.0
524.0,48692.0
80.0,69031.0
-300.0,58123.0
-273.0,58123.0
67.0,56008.0
-447.0,57430.0
-374.0,48986.0
-397.0,48986.0
-30.0,73360.0
69.0,73360.0
-27.0,81404.0
-368.0,78549.0
221.0,81913.0
333.0,31928.0
301.0,31928.0
193.0,31928.0
-549.0,32670.0
128.0,31928.0
-441.0,32670.0
-409.0,32670.0
-232.0,68850.0
-516.0,73173.0
-312.0,72750.0
378.0,71178.0
-18.0,77506.0
-523.0,72750.0
544.0,47353.0
-271.0,48168.0
-446.0,54572.0
311.0,54233.0
-135.0,66832.0
-572.0,64726.0
-303.0,61510.0
-595.0,78131.0
-23.0,76691.0
-70.0,39685.0
-585.0,72034.0
-33.0,47328.0
-35.0,44565.0
109.0,63369.0
47.0,61659.0
55.0,60516.0
-575.0,63388.0
-353.0,53943.0
107.0,75089.0
-59.0,53352.0
110.0,53352.0
12.0,62598.0
-260.0,53943.0
20.0,70183.0
-118.0,50467.0
137.0,63369.0
154.0,70183.0
-73.0,59124.0
-457.0,76160.0
-291.0,76110.0
-450.0,73359.0
107.0,76664.0
-20.0,60342.0
-486.0,73359.0
358.0,44790.0
130.0,71334.0
42.0,56218.0
-342.0,52851.0
-109.0,59823.0
79.0,61502.0
40.0,64054.0
-106.0,77757.0
228.0,63278.0
58.0,74520.0
-447.0,45932.0
91.0,66537.0
39.0,75055.0
-59.0,55380.0
-145.0,59405.0
-249.0,74308.0
232.0,62042.0
-37.0,70376.0
-113.0,52602.0
-55.0,70376.0
46.0,53507.0
127.0,55380.0
105.0,50435.0
-32.0,67573.0
60.0,64593.0
-600.0,45925.0
-32.0,74140.0
211.0,78423.0
160.0,58343.0
155.0,55380.0
-334.0,75055.0
118.0,64593.0
64.0,75055.0
237.0,76900.0
-551.0,45932.0
-237.0,52851.0
-131.0,43912.0
280.0,65818.0
-12.0,32932.0
360.0,30773.0
422.0,32555.0
469.0,44748.0
-527.0,68358.0
215.0,40915.0
195.0,68546.0
-104.0,55435.0
-211.0,65222.0
264.0,51525.0
-443.0,44733.0
78.0,55515.0
-146.0,45082.0
-55.0,63814.0
25.0,47384.0
64.0,68761.0
233.0,34064.0
204.0,34064.0
45.0,53107.0
256.0,55515.0
38.0,56011.0
-295.0,65222.0
139.0,34064.0
26.0,68902.0
113.0,65223.0
579.0,62263.0
510.0,62263.0
-308.0,51485.0
-205.0,40892.0
36.0,52047.0
82.0,56435.0
-98.0,49192.0
-111.0,51485.0
-99.0,80010.0
-129.0,80040.0
-267.0,67357.0
239.0,61247.0
-212.0,63252.0
-219.0,53232.0
-245.0,75962.0
79.0,57106.0
-342.0,62345.0
-162.0,80010.0
-192.0,80040.0
-43.0,73735.0
434.0,55360.0
421.0,61132.0
481.0,67253.0
-5.0,52422.0
113.0,72082.0
9.0,71176.0
223.0,61247.0
394.0,61159.0
-238.0,67328.0
-446.0,50349.0
-239.0,67357.0
510.0,64158.0
-577.0,53232.0
-210.0,67328.0
-242.0,81134.0
-125.0,8142.0
-569.0,81134.0
-386.0,62345.0
512.0,68167.0
115.0,54145.0
-264.0,72082.0
-164.0,61693.0
-193.0,72576.0
-126.0,40697.0
-130.0,58812.0
-104.0,40994.0
72.0,49936.0
19.0,49936.0
127.0,53911.0
223.0,50869.0
-106.0,48997.0
-108.0,50107.0
138.0,63230.0
186.0,73636.0
148.0,73636.0
11.0,73773.0
49.0,73773.0
-28.0,76365.0
114.0,83971.0
-65.0,76365.0
33.0,54262.0
34.0,69671.0
-93.0,17111.0
91.0,3484.0
6.0,70839.0
-38.0,17111.0
-93.0,63927.0
175.0,58679.0
-560.0,47727.0
-277.0,67248.0
-239.0,61755.0
485.0,46682.0
-51.0,63927.0
218.0,55998.0
-187.0,67248.0
154.0,58679.0
-343.0,67540.0
-290.0,63403.0
-392.0,63507.0
-159.0,68531.0
319.0,54751.0
327.0,61995.0
-223.0,63338.0
-168.0,59972.0
-418.0,67645.0
143.0,70374.0
164.0,62673.0
-238.0,77466.0
-260.0,70499.0
50.0,50274.0
-63.0,50706.0
-22.0,50706.0
118.0,50274.0
174.0,60295.0
92.0,77244.0
277.0,55310.0
-1.0,50706.0
78.0,77244.0
166.0,40675.0
-390.0,57756.0
-401.0,57756.0
198.0,70586.0
229.0,79476.0
204.0,79476.0
-544.0,64453.0
-512.0,59519.0
504.0,83819.0
-37.0,24402.0
591.0,51013.0
440.0,76365.0
23.0,74172.0
352.0,31711.0
-61.0,81967.0
-335.0,48757.0
-92.0,85406.0
-335.0,48757.0
504.0,83819.0
-53.0,61597.0
-61.0,81967.0
486.0,59519.0
-61.0,81967.0
486.0,59519.0
-512.0,59519.0
408.0,77697.0
-420.0,51973.0
282.0,77807.0
-580.0,83981.0
557.0,52281.0
146.0,1396.0
-439.0,53254.0
-492.0,59501.0
-555.0,59501.0
216.0,53254.0
149.0,53254.0
0.0,69935.0
454.0,49119.0
91.0,75964.0
-150.0,67360.0
-439.0,61784.0
150.0,53982.0
497.0,48102.0
335.0,78739.0
-103.0,68690.0
-27.0,72755.0
-71.0,44074.0
-32.0,72648.0
97.0,63749.0
-5.0,72755.0
-345.0,75187.0
-241.0,78128.0
54.0,52040.0
-287.0,78128.0
-349.0,52830.0
-294.0,76157.0
-27.0,79988.0
-88.0,46661.0
47.0,61127.0
123.0,52040.0
494.0,59905.0
394.0,53249.0
265.0,70484.0
-561.0,78908.0
-380.0,54545.0
257.0,54545.0
-560.0,36008.0
-127.0,53441.0
513.0,65016.0
-145.0,72001.0
170.0,44089.0
344.0,72157.0
141.0,57126.0
351.0,43620.0
-141.0,51435.0
50.0,61806.0
-342.0,41109.0
282.0,57048.0
-23.0,43389.0
13.0,33475.0
452.0,62656.0
-419.0,54191.0
-32.0,54314.0
-195.0,38874.0
-257.0,41220.0
-394.0,79813.0
-350.0,54191.0
341.0,72686.0
132.0,70222.0
-289.0,56139.0
517.0,45285.0
-247.0,54191.0
45.0,62770.0
-321.0,79813.0
179.0,60734.0
148.0,62770.0
-85.0,61944.0
-517.0,54461.0
-580.0,69545.0
-124.0,64599.0
-516.0,69545.0
-274.0,78284.0
-367.0,76239.0
-599.0,70506.0
-531.0,70431.0
-385.0,76239.0
-407.0,45828.0
111.0,46220.0
496.0,64509.0
559.0,70734.0
25.0,63875.0
169.0,46220.0
555.0,53504.0
-256.0,78284.0
25.0,73593.0
-188.0,74647.0
-70.0,69998.0
-147.0,25935.0
-574.0,69998.0
149.0,43170.0
-497.0,35408.0
-500.0,11253.0
-584.0,35408.0
241.0,11253.0
-131.0,11253.0
251.0,46942.0
135.0,45691.0
173.0,61085.0
90.0,61085.0
212.0,61085.0
-125.0,61085.0
151.0,56521.0
-380.0,69778.0
226.0,62689.0
41.0,82588.0
-43.0,59825.0
-270.0,69808.0
303.0,71661.0
-578.0,79650.0
585.0,49222.0
265.0,62689.0
-48.0,48103.0
-278.0,77089.0
-569.0,71585.0
186.0,64771.0
25.0,64829.0
-452.0,69778.0
400.0,55369.0
176.0,60841.0
-328.0,32567.0
-392.0,32567.0
91.0,62872.0
-184.0,49600.0
-217.0,32567.0
-163.0,60827.0
89.0,64304.0
-143.0,60827.0
-147.0,51891.0
-77.0,59909.0
119.0,75754.0
-444.0,60856.0
-414.0,68494.0
268.0,77574.0
-489.0,68494.0
-432.0,68494.0
336.0,64929.0
349.0,83102.0
311.0,51545.0
-120.0,40393.0
-135.0,82382.0
-57.0,67402.0
373.0,43623.0
-37.0,1705.0
-203.0,61485.0
-209.0,56790.0
264.0,79689.0
10.0,35263.0
102.0,33838.0
-555.0,33076.0
259.0,45263.0
519.0,52012.0
334.0,45188.0
-86.0,74211.0
-16.0,62019.0
-186.0,44784.0
-35.0,62019.0
-130.0,74211.0
-128.0,44784.0
19.0,68631.0
301.0,43141.0
443.0,39834.0
332.0,43141.0
363.0,39834.0
304.0,53270.0
350.0,53270.0
462.0,53270.0
-290.0,45740.0
-110.0,46126.0
-345.0,46225.0
158.0,45396.0
403.0,44662.0
435.0,44662.0
148.0,54533.0
-541.0,57091.0
-430.0,45740.0
143.0,45822.0
98.0,59855.0
-144.0,70469.0
419.0,44017.0
398.0,44017.0
85.0,59855.0
37.0,70469.0
302.0,59855.0
38.0,44017.0
282.0,41188.0
462.0,55820.0
570.0,57511.0
98.0,55820.0
23.0,77882.0
-115.0,45775.0
-234.0,46728.0
-218.0,46728.0
-47.0,49594.0
-134.0,45775.0
-148.0,64399.0
-358.0,74101.0
-445.0,68420.0
-34.0,77518.0
-78.0,77518.0
244.0,68465.0
-68.0,78230.0
119.0,59400.0
-99.0,78230.0
25.0,59400.0
265.0,53720.0
299.0,53720.0
-425.0,64386.0
265.0,40551.0
-144.0,29357.0
595.0,20024.0
103.0,48658.0
89.0,35174.0
285.0,35174.0
192.0,34473.0
0.0,49324.0
-549.0,46999.0
-15.0,49324.0
284.0,37467.0
-343.0,81904.0
130.0,70439.0
41.0,72805.0
-94.0,69553.0
10.0,65146.0
-43.0,69553.0
-287.0,80978.0
57.0,68945.0
-237.0,61255.0
246.0,64187.0
-73.0,70410.0
-530.0,49770.0
513.0,65413.0
-140.0,61255.0
-474.0,52684.0
14.0,43271.0
84.0,72805.0
94.0,68945.0
-236.0,76365.0
-96.0,70410.0
84.0,66124.0
-421.0,52684.0
33.0,78189.0
-64.0,72405.0
-280.0,50929.0
91.0,40673.0
588.0,72805.0
-27.0,56386.0
-179.0,67066.0
6.0,79752.0
5.0,53293.0
5.0,66779.0
121.0,66779.0
288.0,54235.0
-134.0,80233.0
-120.0,80233.0
349.0,60063.0
-273.0,79302.0
-254.0,79302.0
55.0,79929.0
429.0,63492.0
-509.0,81143.0
517.0,71267.0
-455.0,62353.0
-402.0,75154.0
-129.0,52686.0
-410.0,51020.0
-228.0,71267.0
-295.0,39512.0
-499.0,62353.0
-287.0,75039.0
44.0,65887.0
24.0,65887.0
342.0,42887.0
-291.0,42887.0
-592.0,78537.0
126.0,78856.0
-283.0,64162.0
