count_point_all,count_point_mid,count_point_mid_unique_time
7.0,5.0,5.0
1.0,1.0,1.0
36.0,13.0,8.0
4.0,3.0,3.0
4.0,4.0,2.0
5.0,2.0,2.0
4.0,4.0,4.0
1.0,1.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,3.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
36.0,13.0,8.0
4.0,4.0,3.0
1.0,1.0,1.0
6.0,6.0,4.0
7.0,2.0,1.0
6.0,5.0,4.0
2.0,2.0,2.0
4.0,4.0,3.0
2.0,2.0,2.0
13.0,13.0,11.0
2.0,2.0,2.0
13.0,13.0,11.0
7.0,7.0,7.0
9.0,2.0,2.0
20.0,10.0,7.0
1.0,1.0,1.0
25.0,4.0,2.0
1.0,1.0,1.0
7.0,6.0,3.0
4.0,4.0,4.0
2.0,1.0,1.0
67.0,4.0,2.0
3.0,3.0,3.0
3.0,1.0,1.0
12.0,8.0,7.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,8.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
9.0,4.0,3.0
36.0,34.0,16.0
1.0,1.0,1.0
36.0,34.0,16.0
15.0,2.0,2.0
36.0,34.0,16.0
5.0,5.0,4.0
36.0,34.0,16.0
9.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
5.0,4.0,4.0
9.0,2.0,2.0
5.0,5.0,5.0
14.0,14.0,11.0
14.0,14.0,11.0
6.0,6.0,3.0
15.0,15.0,15.0
2.0,2.0,2.0
14.0,14.0,11.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
4.0,3.0,3.0
6.0,4.0,4.0
13.0,11.0,9.0
2.0,2.0,1.0
33.0,4.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
35.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
9.0,7.0,3.0
1.0,1.0,1.0
4.0,1.0,1.0
4.0,2.0,2.0
9.0,9.0,6.0
4.0,4.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
2.0,2.0,2.0
20.0,8.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
83.0,4.0,3.0
8.0,6.0,5.0
1.0,1.0,1.0
6.0,6.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
24.0,9.0,9.0
1.0,1.0,1.0
2.0,2.0,1.0
12.0,4.0,3.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
28.0,11.0,6.0
2.0,1.0,1.0
2.0,2.0,2.0
9.0,8.0,3.0
19.0,1.0,1.0
15.0,10.0,6.0
9.0,8.0,3.0
21.0,6.0,2.0
3.0,3.0,2.0
1.0,1.0,1.0
5.0,5.0,3.0
2.0,2.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
6.0,5.0,1.0
5.0,5.0,5.0
20.0,3.0,3.0
2.0,2.0,1.0
12.0,12.0,12.0
6.0,6.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
7.0,7.0,2.0
4.0,4.0,3.0
4.0,1.0,1.0
20.0,13.0,12.0
2.0,2.0,2.0
20.0,13.0,12.0
5.0,3.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
17.0,17.0,16.0
1.0,1.0,1.0
3.0,3.0,3.0
15.0,5.0,3.0
1.0,1.0,1.0
2.0,2.0,2.0
2.0,1.0,1.0
17.0,17.0,16.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,5.0,5.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,4.0,1.0
2.0,2.0,1.0
4.0,4.0,3.0
2.0,2.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
7.0,3.0,2.0
4.0,1.0,1.0
39.0,4.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
11.0,11.0,7.0
6.0,5.0,3.0
2.0,2.0,2.0
1.0,1.0,1.0
3.0,3.0,3.0
1.0,1.0,1.0
7.0,1.0,1.0
21.0,3.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
258.0,4.0,2.0
3.0,3.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
9.0,3.0,1.0
1.0,1.0,1.0
11.0,3.0,1.0
20.0,10.0,7.0
1.0,1.0,1.0
3.0,3.0,2.0
1.0,1.0,1.0
27.0,5.0,3.0
72.0,72.0,59.0
5.0,5.0,5.0
13.0,2.0,2.0
40.0,31.0,27.0
13.0,13.0,11.0
40.0,31.0,27.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,5.0,2.0
1.0,1.0,1.0
3.0,3.0,2.0
7.0,5.0,4.0
40.0,31.0,27.0
1.0,1.0,1.0
40.0,31.0,27.0
2.0,2.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
5.0,3.0,3.0
1.0,1.0,1.0
9.0,1.0,1.0
8.0,2.0,1.0
41.0,4.0,4.0
72.0,72.0,59.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,5.0,5.0
4.0,3.0,3.0
1.0,1.0,1.0
6.0,1.0,1.0
3.0,1.0,1.0
8.0,3.0,3.0
2.0,1.0,1.0
6.0,6.0,4.0
8.0,3.0,3.0
9.0,6.0,5.0
21.0,12.0,8.0
3.0,1.0,1.0
21.0,12.0,8.0
1.0,1.0,1.0
209.0,8.0,7.0
6.0,6.0,3.0
206.0,4.0,4.0
1.0,1.0,1.0
2.0,2.0,2.0
2.0,2.0,2.0
12.0,2.0,1.0
8.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
5.0,1.0,1.0
2.0,2.0,2.0
62.0,4.0,4.0
1.0,1.0,1.0
3.0,3.0,3.0
2.0,2.0,2.0
3.0,2.0,2.0
15.0,8.0,8.0
5.0,4.0,4.0
2.0,2.0,2.0
9.0,6.0,3.0
2.0,2.0,2.0
1.0,1.0,1.0
37.0,2.0,2.0
49.0,44.0,33.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
67.0,10.0,7.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
8.0,8.0,2.0
8.0,7.0,7.0
1.0,1.0,1.0
1.0,1.0,1.0
14.0,1.0,1.0
1.0,1.0,1.0
9.0,8.0,5.0
1.0,1.0,1.0
7.0,7.0,7.0
12.0,9.0,8.0
4.0,3.0,3.0
5.0,5.0,5.0
18.0,7.0,3.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
3.0,3.0,3.0
2.0,2.0,1.0
2.0,2.0,2.0
6.0,6.0,4.0
5.0,1.0,1.0
41.0,12.0,10.0
1.0,1.0,1.0
2.0,2.0,1.0
10.0,6.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
49.0,44.0,33.0
2.0,2.0,1.0
2.0,2.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
5.0,2.0,1.0
20.0,6.0,3.0
13.0,12.0,12.0
2.0,2.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
3.0,3.0,3.0
41.0,12.0,10.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,3.0
4.0,2.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
16.0,9.0,7.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
2.0,2.0,2.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,6.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,4.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,2.0
15.0,15.0,8.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
17.0,4.0,3.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,6.0,4.0
3.0,3.0,3.0
15.0,7.0,4.0
2.0,2.0,2.0
2.0,2.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,4.0
7.0,7.0,4.0
1.0,1.0,1.0
3.0,2.0,2.0
3.0,3.0,3.0
5.0,1.0,1.0
7.0,7.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
16.0,6.0,3.0
2.0,2.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
3.0,3.0,3.0
1.0,1.0,1.0
23.0,4.0,4.0
8.0,8.0,8.0
9.0,9.0,3.0
5.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
8.0,8.0,2.0
13.0,12.0,12.0
1.0,1.0,1.0
72.0,72.0,59.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
9.0,9.0,6.0
1.0,1.0,1.0
72.0,72.0,59.0
9.0,9.0,3.0
2.0,2.0,1.0
7.0,5.0,5.0
10.0,9.0,8.0
1.0,1.0,1.0
1.0,1.0,1.0
72.0,72.0,59.0
2.0,2.0,2.0
6.0,6.0,4.0
5.0,5.0,5.0
4.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
12.0,12.0,12.0
2.0,2.0,2.0
10.0,10.0,10.0
2.0,2.0,2.0
72.0,72.0,59.0
2.0,2.0,2.0
1.0,1.0,1.0
5.0,5.0,2.0
4.0,4.0,2.0
1.0,1.0,1.0
17.0,4.0,3.0
3.0,1.0,1.0
13.0,13.0,5.0
12.0,8.0,2.0
10.0,1.0,1.0
3.0,3.0,3.0
1.0,1.0,1.0
3.0,3.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
4.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
2.0,2.0,2.0
3.0,3.0,3.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,1.0
28.0,11.0,6.0
38.0,3.0,3.0
34.0,13.0,8.0
2.0,2.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
2.0,2.0,1.0
3.0,1.0,1.0
46.0,17.0,9.0
1.0,1.0,1.0
8.0,8.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
11.0,5.0,5.0
10.0,6.0,4.0
16.0,1.0,1.0
8.0,8.0,4.0
5.0,5.0,5.0
5.0,2.0,2.0
13.0,3.0,1.0
1.0,1.0,1.0
11.0,11.0,7.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,2.0
49.0,44.0,33.0
72.0,72.0,59.0
7.0,5.0,5.0
72.0,72.0,59.0
3.0,3.0,3.0
72.0,72.0,59.0
54.0,11.0,9.0
72.0,72.0,59.0
72.0,72.0,59.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,3.0
6.0,6.0,6.0
13.0,11.0,8.0
5.0,4.0,2.0
36.0,13.0,8.0
4.0,4.0,3.0
15.0,7.0,4.0
4.0,4.0,4.0
1.0,1.0,1.0
2.0,2.0,1.0
3.0,3.0,1.0
7.0,7.0,7.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
7.0,6.0,3.0
28.0,11.0,6.0
2.0,2.0,1.0
1.0,1.0,1.0
6.0,4.0,4.0
40.0,3.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
2.0,2.0,2.0
4.0,4.0,2.0
36.0,34.0,16.0
2.0,2.0,2.0
36.0,34.0,16.0
5.0,3.0,2.0
1.0,1.0,1.0
4.0,4.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
15.0,15.0,15.0
4.0,4.0,2.0
14.0,14.0,11.0
1.0,1.0,1.0
6.0,4.0,2.0
2.0,1.0,1.0
13.0,11.0,9.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
9.0,6.0,3.0
9.0,7.0,3.0
9.0,9.0,6.0
4.0,2.0,2.0
1.0,1.0,1.0
11.0,11.0,7.0
20.0,8.0,4.0
1.0,1.0,1.0
2.0,2.0,2.0
3.0,2.0,2.0
2.0,2.0,2.0
5.0,1.0,1.0
24.0,9.0,9.0
10.0,9.0,8.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
3.0,3.0,2.0
1.0,1.0,1.0
2.0,2.0,2.0
5.0,5.0,3.0
3.0,3.0,1.0
2.0,2.0,1.0
22.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
7.0,7.0,2.0
2.0,2.0,1.0
83.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
17.0,17.0,16.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,3.0
16.0,9.0,7.0
28.0,2.0,1.0
1.0,1.0,1.0
4.0,4.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
4.0,4.0,3.0
1.0,1.0,1.0
2.0,2.0,1.0
3.0,3.0,2.0
1.0,1.0,1.0
3.0,1.0,1.0
258.0,4.0,2.0
6.0,1.0,1.0
5.0,4.0,4.0
1.0,1.0,1.0
7.0,4.0,3.0
4.0,2.0,1.0
1.0,1.0,1.0
6.0,6.0,3.0
40.0,31.0,27.0
1.0,1.0,1.0
2.0,2.0,2.0
2.0,1.0,1.0
40.0,31.0,27.0
3.0,2.0,2.0
1.0,1.0,1.0
3.0,3.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
51.0,2.0,1.0
1.0,1.0,1.0
9.0,3.0,1.0
1.0,1.0,1.0
6.0,6.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
21.0,12.0,8.0
6.0,6.0,3.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
3.0,3.0,3.0
2.0,2.0,2.0
13.0,12.0,12.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
24.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
8.0,7.0,7.0
71.0,3.0,1.0
9.0,9.0,3.0
4.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,2.0
2.0,2.0,1.0
4.0,3.0,3.0
53.0,8.0,5.0
3.0,3.0,3.0
1.0,1.0,1.0
15.0,15.0,8.0
9.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
13.0,12.0,12.0
2.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
41.0,12.0,10.0
4.0,2.0,1.0
3.0,3.0,3.0
1.0,1.0,1.0
67.0,10.0,7.0
14.0,6.0,6.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,4.0
1.0,1.0,1.0
3.0,3.0,3.0
15.0,15.0,8.0
34.0,13.0,8.0
2.0,2.0,1.0
2.0,2.0,2.0
12.0,8.0,2.0
2.0,2.0,2.0
12.0,8.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
12.0,9.0,4.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,4.0
1.0,1.0,1.0
3.0,1.0,1.0
18.0,8.0,5.0
1.0,1.0,1.0
4.0,4.0,3.0
9.0,9.0,6.0
2.0,2.0,2.0
3.0,3.0,3.0
49.0,44.0,33.0
5.0,5.0,4.0
49.0,44.0,33.0
13.0,5.0,4.0
72.0,72.0,59.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
10.0,10.0,10.0
98.0,1.0,1.0
12.0,4.0,4.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
10.0,10.0,10.0
72.0,72.0,59.0
1.0,1.0,1.0
13.0,13.0,5.0
6.0,6.0,2.0
1.0,1.0,1.0
3.0,3.0,3.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
5.0,4.0,2.0
7.0,7.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,3.0,1.0
46.0,17.0,9.0
67.0,10.0,7.0
1.0,1.0,1.0
15.0,1.0,1.0
12.0,12.0,12.0
2.0,2.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
8.0,8.0,3.0
11.0,11.0,7.0
1.0,1.0,1.0
67.0,10.0,7.0
72.0,72.0,59.0
72.0,72.0,59.0
1.0,1.0,1.0
9.0,1.0,1.0
36.0,13.0,8.0
49.0,44.0,33.0
3.0,3.0,3.0
1.0,1.0,1.0
31.0,3.0,3.0
1.0,1.0,1.0
13.0,13.0,11.0
20.0,10.0,7.0
25.0,4.0,2.0
14.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
30.0,5.0,4.0
36.0,34.0,16.0
12.0,8.0,2.0
12.0,4.0,4.0
2.0,2.0,2.0
1.0,1.0,1.0
14.0,14.0,11.0
5.0,3.0,1.0
5.0,2.0,1.0
11.0,1.0,1.0
206.0,4.0,4.0
1.0,1.0,1.0
2.0,1.0,1.0
11.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
11.0,11.0,7.0
1.0,1.0,1.0
7.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
4.0,4.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,3.0,3.0
2.0,2.0,1.0
1.0,1.0,1.0
6.0,5.0,1.0
4.0,3.0,3.0
7.0,3.0,3.0
1.0,1.0,1.0
2.0,2.0,2.0
17.0,17.0,16.0
1.0,1.0,1.0
10.0,6.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
3.0,2.0,1.0
1.0,1.0,1.0
3.0,3.0,3.0
72.0,72.0,59.0
4.0,4.0,4.0
6.0,6.0,6.0
1.0,1.0,1.0
8.0,7.0,6.0
1.0,1.0,1.0
3.0,3.0,2.0
1.0,1.0,1.0
7.0,5.0,5.0
15.0,8.0,8.0
1.0,1.0,1.0
3.0,2.0,1.0
3.0,2.0,2.0
16.0,6.0,3.0
9.0,8.0,5.0
3.0,3.0,3.0
49.0,44.0,33.0
3.0,3.0,1.0
1.0,1.0,1.0
41.0,12.0,10.0
49.0,44.0,33.0
1.0,1.0,1.0
1.0,1.0,1.0
18.0,8.0,5.0
53.0,8.0,5.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
16.0,9.0,7.0
1.0,1.0,1.0
7.0,7.0,7.0
2.0,2.0,2.0
2.0,2.0,2.0
11.0,11.0,11.0
49.0,44.0,33.0
30.0,5.0,4.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
49.0,44.0,33.0
1.0,1.0,1.0
54.0,11.0,9.0
1.0,1.0,1.0
10.0,9.0,8.0
1.0,1.0,1.0
12.0,12.0,12.0
13.0,13.0,5.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
72.0,72.0,59.0
34.0,13.0,8.0
18.0,7.0,3.0
1.0,1.0,1.0
1.0,1.0,1.0
5.0,4.0,2.0
49.0,44.0,33.0
1.0,1.0,1.0
1.0,1.0,1.0
13.0,11.0,8.0
1.0,1.0,1.0
72.0,72.0,59.0
3.0,3.0,2.0
1.0,1.0,1.0
12.0,12.0,12.0
41.0,1.0,1.0
1.0,1.0,1.0
12.0,8.0,7.0
4.0,2.0,2.0
12.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
35.0,2.0,2.0
642.0,9.0,8.0
9.0,9.0,6.0
5.0,5.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
15.0,10.0,6.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
20.0,13.0,12.0
2.0,2.0,1.0
4.0,1.0,1.0
6.0,4.0,1.0
1.0,1.0,1.0
3.0,2.0,2.0
1.0,1.0,1.0
5.0,5.0,5.0
40.0,31.0,27.0
11.0,1.0,1.0
5.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
18.0,8.0,5.0
15.0,15.0,8.0
4.0,2.0,1.0
1.0,1.0,1.0
6.0,6.0,4.0
1.0,1.0,1.0
2.0,2.0,2.0
4.0,4.0,4.0
1.0,1.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
9.0,9.0,5.0
4.0,4.0,2.0
2.0,2.0,2.0
1.0,1.0,1.0
49.0,44.0,33.0
8.0,3.0,2.0
3.0,3.0,3.0
2.0,2.0,2.0
8.0,8.0,8.0
6.0,6.0,2.0
5.0,5.0,3.0
8.0,4.0,2.0
1.0,1.0,1.0
7.0,7.0,2.0
61.0,1.0,1.0
2.0,2.0,1.0
72.0,72.0,59.0
49.0,44.0,33.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
9.0,3.0,2.0
2.0,2.0,2.0
2.0,2.0,2.0
4.0,4.0,4.0
1.0,1.0,1.0
10.0,9.0,8.0
17.0,17.0,16.0
26.0,5.0,5.0
2.0,2.0,2.0
1.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,2.0
2.0,1.0,1.0
15.0,15.0,8.0
2.0,2.0,1.0
1.0,1.0,1.0
8.0,8.0,8.0
26.0,3.0,3.0
12.0,9.0,8.0
34.0,13.0,8.0
23.0,4.0,4.0
1.0,1.0,1.0
2.0,2.0,2.0
9.0,2.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
6.0,4.0,4.0
6.0,6.0,2.0
2.0,2.0,2.0
40.0,31.0,27.0
9.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,6.0,6.0
7.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
36.0,34.0,16.0
2.0,2.0,2.0
3.0,3.0,3.0
5.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
6.0,1.0,1.0
4.0,4.0,4.0
2.0,2.0,1.0
9.0,2.0,2.0
20.0,8.0,4.0
3.0,3.0,3.0
6.0,3.0,1.0
6.0,3.0,1.0
6.0,3.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
4.0,1.0,1.0
8.0,2.0,1.0
18.0,5.0,4.0
1.0,1.0,1.0
1.0,1.0,1.0
16.0,2.0,1.0
30.0,3.0,2.0
11.0,5.0,5.0
11.0,5.0,5.0
4.0,2.0,2.0
2.0,2.0,1.0
1.0,1.0,1.0
15.0,1.0,1.0
2.0,1.0,1.0
22.0,1.0,1.0
1.0,1.0,1.0
10.0,2.0,2.0
3.0,2.0,2.0
18.0,5.0,4.0
1.0,1.0,1.0
18.0,5.0,4.0
18.0,5.0,4.0
1.0,1.0,1.0
8.0,2.0,1.0
1.0,1.0,1.0
28.0,1.0,1.0
16.0,2.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
30.0,3.0,2.0
30.0,3.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
11.0,5.0,5.0
11.0,5.0,5.0
11.0,5.0,5.0
2.0,1.0,1.0
4.0,2.0,2.0
2.0,1.0,1.0
2.0,2.0,1.0
10.0,2.0,2.0
3.0,2.0,2.0
18.0,5.0,4.0
6.0,2.0,1.0
6.0,2.0,1.0
72.0,3.0,2.0
72.0,3.0,2.0
72.0,3.0,2.0
1.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
2.0,2.0,2.0
2.0,2.0,2.0
20.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
3.0,1.0,1.0
4.0,1.0,1.0
4.0,2.0,1.0
1.0,1.0,1.0
28.0,4.0,3.0
2.0,1.0,1.0
1.0,1.0,1.0
3.0,1.0,1.0
2.0,2.0,1.0
17.0,3.0,2.0
17.0,3.0,2.0
7.0,1.0,1.0
3.0,1.0,1.0
28.0,4.0,3.0
3.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
17.0,3.0,2.0
9.0,1.0,1.0
2.0,2.0,1.0
19.0,1.0,1.0
5.0,1.0,1.0
3.0,1.0,1.0
1.0,1.0,1.0
4.0,2.0,1.0
40.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
28.0,4.0,3.0
28.0,4.0,3.0
1.0,1.0,1.0
9.0,2.0,1.0
1.0,1.0,1.0
9.0,2.0,1.0
1.0,1.0,1.0
10.0,3.0,1.0
10.0,3.0,1.0
10.0,3.0,1.0
15.0,1.0,1.0
55.0,6.0,5.0
55.0,6.0,5.0
55.0,6.0,5.0
55.0,6.0,5.0
55.0,6.0,5.0
55.0,6.0,5.0
4.0,1.0,1.0
36.0,13.0,7.0
36.0,13.0,7.0
36.0,13.0,7.0
36.0,13.0,7.0
36.0,13.0,7.0
5.0,1.0,1.0
36.0,13.0,7.0
36.0,13.0,7.0
4.0,1.0,1.0
13.0,4.0,2.0
13.0,4.0,2.0
13.0,4.0,2.0
13.0,4.0,2.0
1.0,1.0,1.0
1.0,1.0,1.0
36.0,13.0,7.0
36.0,13.0,7.0
36.0,13.0,7.0
36.0,13.0,7.0
36.0,13.0,7.0
36.0,13.0,7.0
1.0,1.0,1.0
1.0,1.0,1.0
2.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
20.0,1.0,1.0
1.0,1.0,1.0
14.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
3.0,2.0,1.0
6.0,2.0,1.0
6.0,2.0,1.0
29.0,3.0,1.0
29.0,3.0,1.0
29.0,3.0,1.0
3.0,2.0,1.0
4.0,2.0,2.0
4.0,2.0,2.0
1.0,1.0,1.0
28.0,1.0,1.0
4.0,1.0,1.0
6.0,1.0,1.0
13.0,1.0,1.0
5.0,1.0,1.0
2.0,2.0,1.0
2.0,2.0,1.0
47.0,2.0,1.0
47.0,2.0,1.0
1.0,1.0,1.0
12.0,2.0,1.0
12.0,2.0,1.0
